title,brand,rating,reviews,price,image_url,product_url,sponsored
"Storescent Hidden Fruit Bunny Soft Toys for Kids, Stuffed Animal Plush Soft Toys for Boys and Girls | Medium, Cute Rabbit Strawberry Bunny - Zipper Plush Toy",Storescent,4.1,1740,499,https://m.media-amazon.com/images/I/51yj-VutekL._AC_UL320_.jpg,,True
"CozyHug Weighted Plushie – Your Warm, Comforting Buddy for Stress-Free Days & Restful Nights! (Purple)",CozyHug,0.0,1799,1799,https://m.media-amazon.com/images/I/51jj6TkyJhL._AC_UL320_.jpg,,True
BABY FOREST Cuddly Buddies Giraffe Girl Soft Toy | Handmade Animal Soft Toy | Ultra Soft Fabric | Ideal Gift for Special Occasions | Realistic Design | Eco-Friendly | Baby Safe | for Boys & Girls,BABY FOREST,0.0,1215,1215,https://m.media-amazon.com/images/I/61GmTZjJbfL._AC_UL320_.jpg,,True
"VIH-AAN Plush Teddy Bear with Red Scarf, Soft Stuffed Animal Teddy Bear for Size 60 CM (RED)",VIH-AAN,0.0,499,499,https://m.media-amazon.com/images/I/314MnCbzApL._AC_UL320_.jpg,,True
"VIH-AAN Plush Teddy Bear with Red Scarf, Soft Stuffed Animal Teddy Bear for Size 60 CM (White)",VIH-AAN,0.0,499,499,https://m.media-amazon.com/images/I/21yORfBMq-L._AC_UL320_.jpg,,True
"VIH-AAN Plush Teddy Bear with Red Scarf, Soft Stuffed Animal Teddy Bear for Size 60 CM (Pink)",VIH-AAN,0.0,499,499,https://m.media-amazon.com/images/I/219-KRSRn6L._AC_UL320_.jpg,,True
"VIH-AAN Plush Teddy Bear, 50 cm, Neon Green and Cream, Soft Stuffed Animal Green",VIH-AAN,0.0,599,599,https://m.media-amazon.com/images/I/61IWxm6DHeL._AC_UL320_.jpg,,True
"NESTA TOYS Newborn Baby Gifts | Baby Shower Gifts | New Born Baby Essentials | Knitted Cotton Swaddle, Lion Animal Soft Toy & Wooden Teether Toy for Boys and Girls 0, 3, 6, 9 & 12 Months",NESTA TOYS,0.0,2799,2799,https://m.media-amazon.com/images/I/61PSzuHsPeL._AC_UL320_.jpg,,True
Cute White Bunny Soft Toy with Carrot | Fluffy Rabbit Plush for Kids | Adorable Stuffed Animal Toy for Gifting & Playtime | Soft & Huggable Bunny Doll,ADORA,5.0,2,188,https://m.media-amazon.com/images/I/31-DvId756L._AC_UL320_.jpg,,True
"HUG 'n' FEEL SOFT TOYS Kangaroo Soft Toys, Baby Toys, Kids Toy, Toy for Girl, Birthday Gift for Girl Plush & Stuffed Toys",HUG 'n' FEEL SOFT TOYS,3.6,44,462,https://m.media-amazon.com/images/I/51MceuI7nKL._AC_UL320_.jpg,,True
"SHAPZE Rudy Furry Hippo Teddy Bear, Plush/Soft, Huggable, Cozy, Joyful, Toy for Boys, Girls and Kids, Super-Soft, Safe, Great Birthday Gift (Yellow)",SHAPZE,4.4,6,749,https://m.media-amazon.com/images/I/519kVpEtQlL._AC_UL320_.jpg,,True
"NOH Creations® Caterpillar Soft Toy | Soft Toy Caterpillar | Stuffed Toys | Animal Soft Toys | Soft Toy for Kids (55 Cm/25"")",NOH Creations,4.1,21,299,https://m.media-amazon.com/images/I/41P9b5xGhEL._AC_UL320_.jpg,,True
"Babique Sitting Dog Stuffed Animal Soft Toys for Kids, Boy's and Girl's Room Decor, Birthday Gifts for Kids and Women (45 cm)",Babique,3.8,42,399,https://m.media-amazon.com/images/I/61Y96cUeBWL._AC_UL320_.jpg,,True
4AJ BAZAAR Sheep Soft Toy (Multicolour),4AJ BAZAAR,0.0,399,399,https://m.media-amazon.com/images/I/31MDrg-L86L._AC_UL320_.jpg,,True
"HOMECUTE Ultra Soft Teddy Bear for Kids, Kid's Toys Panda, Lovable Huggable Cute Soft Teddy Bear, Cute Panda for Baby/Kids (Sky Blue)",HOMECUTE,0.0,299,299,https://m.media-amazon.com/images/I/718wLRmdbDL._AC_UL320_.jpg,,True
"AVS 3 Feet Teddy Bear for Girls Soft Plush Stuffed Toys, Huggable and Lovable Teddy Bear Gift for Birthday Kids, Girls, Wife, Girlfriend, Valentine's, Anniversary (Cream)",AVS,3.9,746,944,https://m.media-amazon.com/images/I/41ddRv940eL._AC_UL320_.jpg,,True
"LOVEY DOVEY 4 Feet Giant Teddy Bear – Soft, Huggable, Life-Size Plush Toy – Child-Safe & Washable for Birthdays, Valentine’s Day & Special Occasions (Pink)",LOVEY DOVEY,4.1,63,1263,https://m.media-amazon.com/images/I/619s8Q+jcNL._AC_UL320_.jpg,,True
"Back BANCHERS Teddy Bear for Girls | Panda Teddy Bear | Wife Gifts Special Surprise Anniversary (5 FEET, Grey)",BACK BANCHERS,3.1,75,1170,https://m.media-amazon.com/images/I/71kRxWk7uYL._AC_UL320_.jpg,,True
"Amazon Brand - Jam & Honey Teddy Bear, Cute, Soft Toy (33 Cm, Pink), Great Birthday Gift",Amazon Brand,4.4,13833,335,https://m.media-amazon.com/images/I/81A+9JEi5zL._AC_UL320_.jpg,,True
Storescent Hooded Teddy Bear Plush Toy | Soft & Cute Stuffed Animal Toy for Hugging for Kids & Loved Ones - Yellow 45cm,Storescent,4.1,1740,449,https://m.media-amazon.com/images/I/71DokOsHoNL._AC_UL320_.jpg,,True
"HOMECUTE Large Soft Toys Elephant, Big Size Fibre Filled Stuffed Animal for Baby Girls & Boys, Soft Pillow for Toddlers, Birthday Gift for Kids, Soft Toys for New Born Baby (Yellow)",HOMECUTE,0.0,599,599,https://m.media-amazon.com/images/I/71-PsF8-UzL._AC_UL320_.jpg,,True
"HUG 'n' FEEL SOFT TOYS Soft Toys Long Soft Lovable hugable Cute Giant Life Size Teddy Figure Bear Plush & Stuffed Toys (4 feet Monkey, Dark Brown) Lovely Teddy Figure",HUG 'n' FEEL SOFT TOYS,4.2,93,1087,https://m.media-amazon.com/images/I/61wptafwn4L._AC_UL320_.jpg,,True
"HOMECUTE Ultra Soft Teddy Bear for Kids, Kid's Toys Panda, Lovable Huggable Cute Soft Teddy Bear, Cute Panda for Baby/Kids (Red)",HOMECUTE,0.0,299,299,https://m.media-amazon.com/images/I/716uI+hDMtL._AC_UL320_.jpg,,True
"BLOOM PLEX Cute and Beautiful Sleeping Cat Plush Idol with Meow Sound for Home Decoration and car Dashboard | Gift for Kids, Boys and Girls (White Colour)",BLOOM PLEX,1.0,1,289,https://m.media-amazon.com/images/I/41HJuipCfmL._AC_UL320_.jpg,,True
"RVA Cute Bunny Baby Doll Plush Toys Lovable and Huggable Gift for Birthdays & Occasions for Children, Kids, Baby Girl Home Decor (Size 40 cm) (Orange)",RVA,3.1,10,499,https://m.media-amazon.com/images/I/61sPu44IwSL._AC_UL320_.jpg,,True
"HOMECUTE Large Soft Toys Elephant, Big Size Fibre Filled Stuffed Animal for Baby Girls & Boys, Soft Pillow for Toddlers, Birthday Gift for Kids, Soft Toys for New Born Baby (Pink)",HOMECUTE,0.0,599,599,https://m.media-amazon.com/images/I/61mZZ3PMl3L._AC_UL320_.jpg,,True
Babique Cow Tremp Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls (Pack of 1)(30 cm),Babique,4.3,714,279,https://m.media-amazon.com/images/I/71haBHpt8wL._AC_UL320_.jpg,,True
Krow Enchanting Rainbow Multicolor Unicorn Soft Toy - 25CM | Awesome Gift for Girls/Kids | Floppy and Glittery with Sparkling Golden Horn | Soft Stuffed Plush Animal,Krow,3.6,19,251,https://m.media-amazon.com/images/I/81epWhJkLfL._AC_UL320_.jpg,,True
Babique Ball Soft Toy Stuffed Plush Ball Kids Baby Boy Girl Birthday Gift 25 cm Yellow-Black,Babique,4.0,832,169,https://m.media-amazon.com/images/I/61XXdkuJzxL._AC_UL320_.jpg,,True
"AVSHUB Soft Toy Elephant Toys Long Soft Lovable hugable Cute Giant Life Birthday Gift Babies for New Born, Girls, Boy, Home Decor (Grey) (Size 30CM)",AVSHUB,2.8,34,499,https://m.media-amazon.com/images/I/61YJosixzsL._AC_UL320_.jpg,,True
"HUG 'n' FEEL SOFT TOYS Unicorn, Soft Toy, Baby Toys, Kids Toy, Soft Toy, Toy for Girl, Birthday Gift for Girl Plush & Stuffed Toys",HUG 'n' FEEL SOFT TOYS,3.9,58,628,https://m.media-amazon.com/images/I/61ZlQlogpAS._AC_UL320_.jpg,,True
"Thrive Toys Soft Toys for Kids Girls - Milk Tea Piggy 26cm Plushies Cute Teddy Bear | Animal Stuff Toys | Birthday Gift for Baby, Boy, Kids, Girl & Girlfriend | Ideal for Special Occasions (Green)",Thrive Toys,4.3,4,799,https://m.media-amazon.com/images/I/61Q8s43ymVL._AC_UL320_.jpg,,True
"Babique Elephant Standing Super Soft Toy | Stuffed Plush Animal | Ideal for Birthdays & Special Occasions Girls/Boys, Baby Kids 25 cm -Grey",Babique,4.3,714,279,https://m.media-amazon.com/images/I/61r+v3WahsL._AC_UL320_.jpg,,True
"AVSHUB Unicorn Soft Toy for Kids Animal Cute Lovely Cartoon Lovable Hugable Birthday Gift Babies, Girls, Boy, Home Decor (100cm Pink)",AVSHUB,4.1,227,1038,https://m.media-amazon.com/images/I/51qWawOU-EL._AC_UL320_.jpg,,True
"LOVEY DOVEY – Capybara 45cm Soft Toy Plush Toy | Stuffed Animal | Ultra Soft, Huggable & Cuddly Gift for Kids, Girls, Boys | Perfect for Birthday, Valentine’s Day",LOVEY DOVEY,5.0,1,1033,https://m.media-amazon.com/images/I/61DgKS4KJxL._AC_UL320_.jpg,,True
Nexivntra Sleeping Cat On Carpet Silicone Animal Toy for Kids Car Dashboard & Office Desk,Nexivntra,0.0,399,399,https://m.media-amazon.com/images/I/51XCBmT-WzL._AC_UL320_.jpg,,True
Babique Reversible Carrot Plush Soft Toy Cute Kids Animal Home Car Decor Kids Birthday Boys/Girls/Baby (Pink) 30 cm,Babique,4.0,75,349,https://m.media-amazon.com/images/I/61RI7dRTR2L._AC_UL320_.jpg,,True
HUG 'n' FEEL SOFT TOYS for Kids for Gift | Teddy Bear | Stuffed Plush Toys | Soft Fur | Hypoallergenic | Bpa Free | Children Friendly Plush & Stuffed Toys (Size 18 cm| Color Pink),HUG 'n' FEEL SOFT TOYS,3.0,1,284,https://m.media-amazon.com/images/I/61heZitqCpL._AC_UL320_.jpg,,True
"MADHUBALA 3 Feet Teddy Bear – Red Colour Soft Toy for Girls, Kids & Babies | Best Gift for Valentine’s, Birthday & Anniversary",Madhubala,0.0,395,395,https://m.media-amazon.com/images/I/611Y6eiMDYL._AC_UL320_.jpg,,True
Tickles Rottweiler Dog Soft Stuffed Animal Plush Toy for Kids Boys & Girls (Size: 25 cm Color: Black),Tickles,3.4,137,398,https://m.media-amazon.com/images/I/51Rr5S9dR5L._AC_UL320_.jpg,,True
"HOMECUTE Ultra Soft Teddy Bear for Kids, Kid's Toys Panda, Lovable Huggable Cute Soft Teddy Bear, Cute Panda for Baby/Kids (Pink)",HOMECUTE,0.0,299,299,https://m.media-amazon.com/images/I/61pRZlx6aWL._AC_UL320_.jpg,,True
"Toys Guru Ultra Soft Lovable & Huggable 2 Feet Teddy for Kids Baby Girl and Boy, Wife, Girlfriend for Birthday Wedding Anniversaries and Valentines Day Gift (Blue)",Ultra,2.9,11,395,https://m.media-amazon.com/images/I/41ju5KbhVCL._AC_UL320_.jpg,,True
Mashes Soft Toys for Girls Soft Dolls for Girls Soft Toy Doll Stuffed Toys for Girls Stuffed Doll for Girls Plush Doll Big Size (Winky Doll)(55 CM),Mashes,3.1,6,599,https://m.media-amazon.com/images/I/41tZyv5wXxL._AC_UL320_.jpg,,True
"Crispy Toys-Bunny Cap Soft Toy for Girl's Boy's & Kids Playing Stuffed Baby Soft Toy Doll Toy for Birthdays Gift, Home Decoration etc. Color: Blue Size: 30 cm Long",Crispy Toys,5.0,3,349,https://m.media-amazon.com/images/I/51L3AI3E1eL._AC_UL320_.jpg,,True
"Vaishno Unicorn Soft Toy for Kids Animal Cute Lovely Cartoon Lovable Hugable Birthday Gift Babies, Girls, Boy, Home Decor (Size -70cm Pink) Valentine Day",Vaishno,2.5,12,799,https://m.media-amazon.com/images/I/51qWawOU-EL._AC_UL320_.jpg,,True
"AVS Teddy Bear Stuffed Unicorn Toy (70 Cm, Pink) Valentine Day",AVS,3.4,38,755,https://m.media-amazon.com/images/I/512TJJcOBbL._AC_UL320_.jpg,,True
Tickles German Shepherd Dog Soft Stuffed Plush Animal Toy for Kids Boys Girls (Size: 22 cm Color: Black and Brown),Tickles,3.9,85,399,https://m.media-amazon.com/images/I/71SbTTS+rSL._AC_UL320_.jpg,,True
NISHAD CREATIONS Adorable Soft Stuff Animal Sitting Floppy Elephant Plush Toy Great for Kids (Grey) 40 Cm,ADORA,0.0,778,778,https://m.media-amazon.com/images/I/51tz4Y9-Z7L._AC_UL320_.jpg,,True
Amazon Brand - Jam & Honey Quack Quack Duck with Bow | Soft Cuddly Toy for Kids | Sound Toy | BIS Certified | Yellow,Amazon Brand,0.0,1199,1199,https://m.media-amazon.com/images/I/51aFsRSvh1L._AC_UL320_.jpg,,True
"HUG 'n' FEEL SOFT TOYS Long Soft Lovable hugable Cute Giant Life Size Teddy Bear Plush & Stuffed Toys (25cm, Cute Doll Pink)",HUG 'n' FEEL SOFT TOYS,1.0,1,549,https://m.media-amazon.com/images/I/51u-8DiI9FL._AC_UL320_.jpg,,True
"Green Turtle Soft Plush Toy for Kids – Cuddly Stuffed Animal for Toddlers, Hug-Friendly, Safe & Washable Toy for Boys & Girls – 25 cm",Green Turtle Soft Plush Toy,0.0,299,299,https://m.media-amazon.com/images/I/61NMWlQufxL._AC_UL320_.jpg,,True
CloudPeakEnt 35 CM Grey Husky Dog Soft Toy – Super Soft Plush Puppy Stuffed Animal with Glitter Eyes for Kids Girls Boys & Adults – Cute Dog Doll for Birthday Gift Room Decor & Cuddles,Cuddles,0.0,336,336,https://m.media-amazon.com/images/I/61u1yA8j4mL._AC_UL320_.jpg,,True
"Aldea Breathing Teddy Bear with Music for Baby Sensory Sleep Lights Rhythmic Soft Toy, Lights and Breathing Motion, Best Gift for Kids Stuffed Animal for Newborn Babies",Aldea,0.0,999,999,https://m.media-amazon.com/images/I/71OgIUQPYuL._AC_UL320_.jpg,,True
CloudPeakEnt Cute Baby Lion Soft Toy – 35 CM Plush Jungle Animal for Kids | Soft & Cuddly Wild Cat Toy for Boys & Girls | Symbol of Courage & Care | Gift for All Occasions,CloudPeak,0.0,499,499,https://m.media-amazon.com/images/I/61914xUyB8L._AC_UL320_.jpg,,True
"Avocado Soft Toy, Plush Toys, Soft Toys for Kids | Soft Toy for Baby Boys and Girls | Cute Toy | 35 cm Stuff Toy for Kids | Cute Cuddle Pillow for All Ages",Avocado Soft,4.5,8,414,https://m.media-amazon.com/images/I/51FihbtDzpL._AC_UL320_.jpg,,True
"Asmita Enterprise Soft Toy Baby Soothing Teddy Bear | Soft Plush Toy with Light & Music, Gentle Breathing Simulation | Perfect for Babies & Kids – 0nly Grey Color",Asmita Enterprise,5.0,2,879,https://m.media-amazon.com/images/I/719JIW8XYXL._AC_UL320_.jpg,,True
"HUG 'n' FEEL SOFT TOYS Loveable HUGABLE Soft Giant Life Size, Long Huge Teddy BearPlush & Stuffed Toys (Best for Someone Special) Cream 4 Feet 120 cm with Free Heart Shape CUSION",HUG 'n' FEEL SOFT TOYS,3.6,30,1078,https://m.media-amazon.com/images/I/71cgD+ctLHL._AC_UL320_.jpg,,True
SOPTOOL Breathing Teddy Otter Glowing Music for Baby Sensory Sleep Lights Rhythmic Simulation Plush for Babies Kids Soothing Sound & Décor Item Specially for Valentine Gift,SOPTOOL,0.0,629,629,https://m.media-amazon.com/images/I/71l8LOwjxtL._AC_UL320_.jpg,,True
"Wild Republic Cuddlekin Three Toed Sloth Plush (12-Inch), Beige",WILD REPUBLIC,4.6,12062,1057,https://m.media-amazon.com/images/I/81RjNzaFkGL._AC_UL320_.jpg,,True
MADHUBALA Rabbit with Chain Reversible Bunny Soft Toy | Plush Stuffed Animal for Kids – Strawberry/Carrot Shape (Pink),Madhubala,1.0,1,283,https://m.media-amazon.com/images/I/416CTBD7vDL._AC_UL320_.jpg,,True
"Wild Republic Beaver Plush, Stuffed Animal, Plush Toy, Gifts for Kids, Cuddlekins 8 Inches,Multi",WILD REPUBLIC,4.7,1450,623,https://m.media-amazon.com/images/I/71lkHCpwHfL._AC_UL320_.jpg,,True
Tickles Beagle Sitting Dog Soft Stuffed Plush Animal for Kids Boys & Girls (Color: White 1 Size: 44 cm),Tickles,3.8,1225,798,https://m.media-amazon.com/images/I/61Cu222gHZL._AC_UL320_.jpg,,True
Storescent Soft Toys for Kids - Stuffed Animal Plush Soft Toy for Boys & Girls | Strawberry Bear 45cm,Storescent,4.1,1740,699,https://m.media-amazon.com/images/I/71wKkkeKfpL._AC_UL320_.jpg,,True
"AVSHUB Teddy Bear Plush Stuffed Animal, Cute Teddy Bear with Rose, Sweet Rose Bear Gift for Your Loved One, Teddy Bear for Girlfriend Kids Birthday, Valentine, Christmas (13 inch, Brown)",AVSHUB,4.0,5,660,https://m.media-amazon.com/images/I/51E9WfTeELL._AC_UL320_.jpg,,True
"CHANT HARI Sleeping Cat Plush Toy with Realistic Meow Sound Soft Stuffed Toy for Children, Car Dashboard & Office Desk Decor | Lifelike Fur Cat Sound Simulation Gift (Multicolor Pack of 1)",CHANT HARI,0.0,449,449,https://m.media-amazon.com/images/I/41uL2K-BHQL._AC_UL320_.jpg,,True
VOIDROP Cute Sitting Appu Elephant Soft Toy for Kids Fibre Filled Stuffed Animal Elephant Baby Soft Pillow Toy for Toddlers | Supper Soft Toy Teddy Bear for Kids Gift Animal Stuff (28cm),VOIDROP,0.0,399,399,https://m.media-amazon.com/images/I/819ayr52dQL._AC_UL320_.jpg,,True
LOVEY DOVEY Super Soft Toys Long Soft Lovable Huggable Cute Giant Life Size Teddy Bear easly Washable 100% Child Safe Best Gift for Birthday Gift Valentine Gift for Girlfriend 4 FEET Chocolate,LOVEY DOVEY,3.8,943,1199,https://m.media-amazon.com/images/I/61L1xFaPmLL._AC_UL320_.jpg,,True
"RVA Plushie Kitty Pink Soft Toy Skin Friendly Ultra Soft Animal Toys Birthday Gift for Baby Boy, Kids, Girl, Girlfriend (Size 20 cm)",Ultra,3.7,16,449,https://m.media-amazon.com/images/I/31Ra6waL9TL._AC_UL320_.jpg,,True
"Storescent Reversible Carrot Bunny Plush Toy, Adorable & Versatile Stuffed Animal with Zipper - Soft Rabbit Toy, Pillow & Decorative Gift (Carrot Bunny 35cm)",ADORA,4.1,1740,449,https://m.media-amazon.com/images/I/613ls7T9uaL._AC_UL320_.jpg,,True
LOVEY DOVEY Soft Toys for Kids for Birthday Gift | Teddy Bear | Stuffed Plush Toys | Soft Fur | Hypoallergenic | Bpa Free | Children Friendly (Size 32 cm| Color White),LOVEY DOVEY,3.8,60,573,https://m.media-amazon.com/images/I/51RREOPpDFL._AC_UL320_.jpg,,True
"QTM Couple Love Teddy Bears in Heart Basket | Birthday, Valentines Day, Teddy Day, Hug Day Gift for Your Spouse, Girlfriend, Boyfriend",QTM,5.0,1,275,https://m.media-amazon.com/images/I/71Ow43cgmJL._AC_UL320_.jpg,,True
"Webby Combo of 2 Plush (Husky Dog and Brown Panda) Stuffed Animal | Soft Toys, Teddy Bear for Kids",Webby,4.5,1012,999,https://m.media-amazon.com/images/I/71Uf2yJ8YnL._AC_UL320_.jpg,,True
"SHAPZE Reversible Lion Dog Shiny is Miny Series, Teddy Bear, Plush Soft, Toy Cute Kids, Sparkly Eyes, Birthday Animal Baby Boys/Girls (Yellow)",SHAPZE,5.0,1,1091,https://m.media-amazon.com/images/I/513Sq5P-1gL._AC_UL320_.jpg,,True
"VAISHNO Skin Friendly Ultra Soft Cute Toy Stuffed Shiba Inu Dog Toy for Girlfriend, Baby Boy Girl, Toddlers, Kids Childrens, Gift - (Peach and White), (12 Inch)",Ultra,3.1,4,499,https://m.media-amazon.com/images/I/41+gj+-T-sL._AC_UL320_.jpg,,True
"BLOOM PLEX Cute and Beautiful Sleeping Cat Plush Idol with Meow Sound for Home Decoration and car Dashboard |Gift for Kids,Boys and Girls (Brown Colour)",BLOOM PLEX,0.0,289,289,https://m.media-amazon.com/images/I/41lyYVnzvQL._AC_UL320_.jpg,,True
"SHAPZE Pawsome Puppies, Plush/Soft, Huggable, Cozy, Joyful, Toy for Boys, Girls and Kids, Super-Soft, Safe, Great Birthday Gift (Brown)",SHAPZE,2.0,1,1199,https://m.media-amazon.com/images/I/51so6yNFfhL._AC_UL320_.jpg,,True
SUPER TOY Breathing Teddy Bear Soft Toy Huggable Stuffed Animal Plush Toy for Kids & Adults - Birthday Gift Valentine Day - 25cm,SUPER TOY,4.5,19,569,https://m.media-amazon.com/images/I/71vU+v+YlYL._AC_UL320_.jpg,,True
"LOVEY DOVEY Super Soft Toys Long Soft Lovable hugable Cute Giant Life Size Teddy Bear (Head Pillow, Panda)",LOVEY DOVEY,0.0,458,458,https://m.media-amazon.com/images/I/61GXlLPtZpL._AC_UL320_.jpg,,True
"BACK BANCHERS Soft Toy Teddy Bear Cute Loveable Gifts for Kids and Girls, Wife anniversarry Gift 4 feet White for Gifting",BACK BANCHERS,3.4,22,699,https://m.media-amazon.com/images/I/41mp5aU2GQL._AC_UL320_.jpg,,True
"DISHIV Breathing Teddy Otter Glowing Music for Baby Sensory Sleep Lights Rhythmic Simulation Plush for Babies Kids Soothing Sound and Décor Item, Specialy for Valentine Gift",DISHIV,0.0,549,549,https://m.media-amazon.com/images/I/71QnW+p16WL._AC_UL320_.jpg,,True
